# Frame  eRMDSD     RMSD
  18797 1.4301e+00 4.7212e-01 
  18798 1.5570e+00 4.3334e-01 
  18799 1.5361e+00 4.7858e-01 
  18800 1.4676e+00 4.8522e-01 
  18801 1.5953e+00 4.6781e-01 
  18802 1.5412e+00 4.6816e-01 
  18803 1.6997e+00 5.2765e-01 
  18804 1.6645e+00 5.1427e-01 
  18805 4.1920e-01 1.4135e-01 
  18806 1.5603e+00 5.0612e-01 
  18807 1.6592e+00 5.1439e-01 
  18808 1.5553e+00 4.8358e-01 
  18809 5.1405e-01 2.3037e-01 
  18810 1.6649e+00 5.7031e-01 
  18811 7.3494e-01 2.5729e-01 
  18812 1.5713e+00 4.7799e-01 
  18813 1.6184e+00 5.3929e-01 
  18814 1.4745e+00 4.9071e-01 
  18815 1.6423e+00 5.1431e-01 
  18816 1.6360e+00 5.3812e-01 
  18817 7.2913e-01 1.9874e-01 
  18818 1.5868e+00 4.7122e-01 
  18819 4.5258e-01 1.5408e-01 
  18820 5.4312e-01 1.8157e-01 
  18821 6.0738e-01 1.8928e-01 
  18822 4.5796e-01 1.7346e-01 
  18823 1.5665e+00 4.5878e-01 
  18824 1.5195e+00 4.7728e-01 
  18825 1.6582e+00 5.3682e-01 
  18826 1.5758e+00 4.6706e-01 
  18827 1.0456e+00 3.7821e-01 
  18828 8.6791e-01 3.4412e-01 
  18829 1.6454e+00 5.2188e-01 
  18830 1.6110e+00 5.1111e-01 
  18831 6.6959e-01 1.7424e-01 
  18832 1.4766e+00 5.3953e-01 
  18833 8.5539e-01 3.1197e-01 
  18834 1.5300e+00 4.6669e-01 
  18835 1.5628e+00 4.8491e-01 
  18836 4.7588e-01 1.9009e-01 
  18837 1.4400e+00 4.7333e-01 
  18838 1.5557e+00 4.7714e-01 
  18839 1.6750e+00 5.7073e-01 
  18840 1.5623e+00 4.9654e-01 
  18841 1.6784e+00 5.4653e-01 
  18842 1.6434e+00 5.2484e-01 
  18843 4.4088e-01 1.8497e-01 
  18844 1.6327e+00 5.1741e-01 
  18845 1.5609e+00 4.9170e-01 
  18846 1.5955e+00 4.6831e-01 
  18847 1.6753e+00 5.6790e-01 
  18848 1.6174e+00 4.8805e-01 
  18849 1.5494e+00 4.7562e-01 
  18850 1.3797e+00 4.7789e-01 
  18851 8.6738e-01 2.6447e-01 
  18852 1.5033e+00 5.1683e-01 
  18853 1.7341e+00 5.7080e-01 
  18854 1.7162e+00 5.9325e-01 
  18855 9.4042e-01 2.9895e-01 
  18856 1.7293e+00 5.8776e-01 
  18857 1.7008e+00 5.2535e-01 
  18858 8.7891e-01 2.7215e-01 
  18859 1.7410e+00 5.8194e-01 
  18860 1.7063e+00 5.6184e-01 
  18861 1.4132e+00 4.6890e-01 
  18862 9.3598e-01 2.6140e-01 
  18863 6.0272e-01 2.0561e-01 
  18864 1.7225e+00 5.5550e-01 
  18865 1.5967e+00 4.7512e-01 
  18866 4.9283e-01 1.5890e-01 
  18867 6.3554e-01 1.8998e-01 
  18868 1.6959e+00 5.2576e-01 
  18869 8.1807e-01 2.0648e-01 
  18870 1.5106e+00 5.2853e-01 
  18871 1.4488e+00 5.4420e-01 
  18872 1.4962e+00 4.8837e-01 
  18873 1.6157e+00 5.2205e-01 
  18874 1.5535e+00 4.7544e-01 
  18875 4.0648e-01 1.8136e-01 
  18876 5.1683e-01 1.8939e-01 
  18877 4.1380e-01 1.8753e-01 
  18878 1.6030e+00 5.1333e-01 
  18879 1.7019e+00 5.5914e-01 
  18880 1.6513e+00 5.1976e-01 
  18881 1.6972e+00 5.8957e-01 
  18882 9.3009e-01 2.8914e-01 
  18883 1.7553e+00 5.7697e-01 
  18884 1.6747e+00 5.2296e-01 
  18885 1.5644e+00 5.2769e-01 
  18886 5.7088e-01 1.6382e-01 
  18887 1.6296e+00 5.3202e-01 
  18888 7.1853e-01 1.5299e-01 
  18889 9.2873e-01 3.4061e-01 
  18890 4.6462e-01 1.3913e-01 
  18891 1.4484e+00 4.8680e-01 
  18892 1.5289e+00 4.7665e-01 
  18893 1.5603e+00 4.8047e-01 
  18894 1.5693e+00 4.9671e-01 
  18895 6.4358e-01 2.2765e-01 
  18896 1.5586e+00 4.6801e-01 
  18897 1.7071e+00 5.7815e-01 
  18898 6.2173e-01 2.2074e-01 
  18899 1.6481e+00 5.5628e-01 
  18900 1.7190e+00 5.7284e-01 
  18901 5.1556e-01 1.8330e-01 
  18902 1.6077e+00 4.7345e-01 
  18903 1.7344e+00 5.6171e-01 
  18904 1.6275e+00 5.2386e-01 
  18905 1.7220e+00 5.7874e-01 
  18906 1.7125e+00 5.1768e-01 
  18907 1.7341e+00 5.6799e-01 
  18908 8.5174e-01 3.5043e-01 
  18909 1.6035e+00 4.9887e-01 
  18910 1.6430e+00 5.2949e-01 
  18911 1.5148e+00 4.7240e-01 
  18912 6.0168e-01 2.4682e-01 
  18913 1.5723e+00 4.7432e-01 
  18914 5.7952e-01 2.1941e-01 
  18915 1.5516e+00 4.8402e-01 
  18916 1.5525e+00 4.6635e-01 
  18917 1.6744e+00 5.1876e-01 
  18918 1.6055e+00 5.6598e-01 
  18919 1.5680e+00 5.1007e-01 
  18920 1.6851e+00 5.1685e-01 
  18921 1.6223e+00 5.1422e-01 
  18922 1.5629e+00 4.6780e-01 
  18923 1.5565e+00 4.7473e-01 
  18924 1.5661e+00 4.9657e-01 
  18925 1.5791e+00 4.9462e-01 
  18926 1.6436e+00 5.2434e-01 
  18927 1.4858e+00 4.7131e-01 
  18928 1.7071e+00 5.8011e-01 
  18929 5.9389e-01 2.3616e-01 
  18930 1.7160e+00 5.7862e-01 
  18931 1.3398e+00 4.7424e-01 
  18932 1.7150e+00 5.7292e-01 
  18933 1.7259e+00 5.8171e-01 
  18934 1.7188e+00 5.7958e-01 
  18935 1.4016e+00 4.6677e-01 
  18936 1.5629e+00 4.6587e-01 
  18937 9.1380e-01 3.8974e-01 
  18938 5.3886e-01 1.4772e-01 
  18939 1.7136e+00 5.7227e-01 
  18940 1.7229e+00 5.7595e-01 
  18941 1.6906e+00 5.0226e-01 
  18942 1.6169e+00 4.8081e-01 
  18943 1.5057e+00 4.3095e-01 
  18944 1.7070e+00 5.7717e-01 
  18945 1.4365e+00 4.8067e-01 
  18946 1.5482e+00 4.7287e-01 
  18947 1.6944e+00 5.5930e-01 
  18948 1.5831e+00 4.9048e-01 
  18949 4.7993e-01 1.9227e-01 
  18950 1.5673e+00 4.8149e-01 
  18951 1.7013e+00 5.6829e-01 
  18952 1.5318e+00 4.6721e-01 
  18953 1.5596e+00 4.5993e-01 
  18954 1.5626e+00 4.4152e-01 
  18955 1.6622e+00 5.6480e-01 
  18956 1.6428e+00 5.3960e-01 
  18957 4.7641e-01 1.8016e-01 
  18958 1.5375e+00 4.7891e-01 
  18959 1.6073e+00 5.1159e-01 
  18960 1.5470e+00 4.7707e-01 
  18961 1.5553e+00 4.6969e-01 
  18962 4.8677e-01 2.4066e-01 
  18963 6.8160e-01 2.7062e-01 
  18964 6.4728e-01 2.4205e-01 
  18965 1.5936e+00 4.8199e-01 
  18966 1.3839e+00 4.7348e-01 
  18967 1.5715e+00 4.5552e-01 
  18968 1.6305e+00 4.9087e-01 
  18969 1.5347e+00 4.7577e-01 
  18970 5.6167e-01 2.5265e-01 
  18971 1.5997e+00 4.8364e-01 
  18972 1.6342e+00 5.2280e-01 
  18973 4.9489e-01 2.0557e-01 
  18974 1.6270e+00 5.0783e-01 
  18975 1.4907e+00 4.8384e-01 
  18976 1.5710e+00 4.4838e-01 
  18977 1.5932e+00 4.6786e-01 
  18978 1.6276e+00 4.8651e-01 
  18979 8.2703e-01 3.2384e-01 
  18980 8.6434e-01 2.9277e-01 
  18981 9.5622e-01 3.2556e-01 
  18982 9.4222e-01 3.4901e-01 
  18983 7.5318e-01 2.7669e-01 
  18984 1.6750e+00 5.1396e-01 
  18985 1.7195e+00 5.5986e-01 
  18986 1.5725e+00 4.9650e-01 
  18987 4.9101e-01 2.0324e-01 
  18988 5.7928e-01 1.6554e-01 
  18989 4.2730e-01 2.1576e-01 
  18990 1.5667e+00 4.8840e-01 
  18991 6.4254e-01 2.5145e-01 
  18992 6.8915e-01 1.6209e-01 
  18993 1.6772e+00 5.8612e-01 
  18994 1.7100e+00 5.6775e-01 
  18995 1.6980e+00 5.7582e-01 
  18996 1.6716e+00 5.6016e-01 
  18997 1.6029e+00 5.1629e-01 
  18998 9.8065e-01 2.7368e-01 
  18999 1.6585e+00 5.1554e-01 
  19000 1.6456e+00 5.1678e-01 
  19001 1.4576e+00 4.3237e-01 
  19002 1.5845e+00 5.0505e-01 
  19003 1.5697e+00 5.1543e-01 
  19004 4.3293e-01 1.6690e-01 
  19005 1.4653e+00 4.7384e-01 
  19006 1.5848e+00 4.6855e-01 
  19007 9.1333e-01 3.5363e-01 
  19008 1.4543e+00 4.7059e-01 
  19009 1.6174e+00 5.0023e-01 
  19010 1.0829e+00 3.7915e-01 
  19011 8.9308e-01 3.4877e-01 
  19012 1.6997e+00 5.3661e-01 
  19013 1.4724e+00 4.7200e-01 
  19014 1.6792e+00 5.6975e-01 
  19015 4.7044e-01 1.3585e-01 
  19016 1.0111e+00 2.0602e-01 
  19017 1.5964e+00 4.7778e-01 
  19018 1.5976e+00 4.8193e-01 
  19019 1.5041e+00 4.6911e-01 
  19020 6.9110e-01 2.5298e-01 
  19021 1.5967e+00 4.8221e-01 
  19022 1.5974e+00 4.6950e-01 
  19023 1.5788e+00 4.7868e-01 
  19024 1.4808e+00 5.0604e-01 
  19025 1.6205e+00 4.7916e-01 
  19026 1.4033e+00 4.7466e-01 
  19027 1.6323e+00 5.0229e-01 
  19028 1.5416e+00 4.7824e-01 
  19029 1.5498e+00 4.3802e-01 
  19030 5.5511e-01 1.4910e-01 
  19031 1.5965e+00 5.1178e-01 
  19032 1.5453e+00 4.5357e-01 
  19033 7.3421e-01 2.1828e-01 
  19034 1.6823e+00 4.9241e-01 
  19035 1.0840e+00 3.6679e-01 
  19036 4.4247e-01 1.3231e-01 
  19037 1.6643e+00 4.6381e-01 
  19038 1.6426e+00 4.5409e-01 
  19039 1.5596e+00 4.8123e-01 
  19040 1.5770e+00 4.6547e-01 
  19041 1.5478e+00 4.7477e-01 
  19042 1.6678e+00 5.2377e-01 
  19043 1.7059e+00 5.3106e-01 
  19044 6.8294e-01 2.0402e-01 
  19045 1.5628e+00 4.9129e-01 
  19046 1.6682e+00 4.7889e-01 
  19047 1.6628e+00 5.0405e-01 
  19048 1.5616e+00 4.5985e-01 
  19049 1.5708e+00 4.7275e-01 
  19050 9.1245e-01 3.6028e-01 
  19051 1.6332e+00 5.1355e-01 
  19052 9.2725e-01 3.6479e-01 
  19053 5.3250e-01 1.7467e-01 
  19054 1.5990e+00 5.0777e-01 
  19055 4.2270e-01 1.9216e-01 
  19056 1.6402e+00 5.1747e-01 
  19057 1.6454e+00 5.1814e-01 
  19058 1.6608e+00 5.1489e-01 
  19059 1.6897e+00 5.0105e-01 
  19060 1.6686e+00 5.2615e-01 
  19061 5.5601e-01 1.4085e-01 
  19062 1.6372e+00 5.3172e-01 
  19063 1.6860e+00 5.3279e-01 
  19064 1.7414e+00 5.8087e-01 
  19065 1.6776e+00 5.4883e-01 
  19066 1.2439e+00 3.6373e-01 
  19067 1.2657e+00 3.6000e-01 
  19068 5.5360e-01 2.0917e-01 
  19069 1.6341e+00 5.1229e-01 
  19070 1.6546e+00 5.1645e-01 
  19071 1.7056e+00 4.7890e-01 
  19072 1.6881e+00 5.2361e-01 
  19073 1.6541e+00 5.2804e-01 
  19074 1.6214e+00 5.2486e-01 
  19075 1.5907e+00 4.9184e-01 
  19076 1.6451e+00 5.1777e-01 
  19077 1.4873e+00 4.7546e-01 
  19078 1.6079e+00 4.7626e-01 
  19079 5.5052e-01 2.2754e-01 
  19080 1.5825e+00 4.7390e-01 
  19081 1.6039e+00 4.3604e-01 
  19082 1.6507e+00 5.2571e-01 
  19083 1.5589e+00 5.2387e-01 
  19084 1.6356e+00 5.7173e-01 
  19085 1.6577e+00 5.2580e-01 
  19086 1.5468e+00 4.5516e-01 
  19087 1.6791e+00 5.8067e-01 
  19088 1.6189e+00 5.2905e-01 
  19089 1.5599e+00 5.1262e-01 
  19090 1.6303e+00 5.0735e-01 
  19091 6.5567e-01 2.3601e-01 
  19092 1.7031e+00 4.6915e-01 
  19093 4.9099e-01 1.9754e-01 
  19094 1.4715e+00 4.9138e-01 
  19095 6.0998e-01 2.1094e-01 
  19096 1.5493e+00 4.7459e-01 
  19097 1.3975e+00 4.2767e-01 
  19098 1.6220e+00 5.0073e-01 
  19099 1.5640e+00 4.6025e-01 
  19100 1.5916e+00 4.7912e-01 
  19101 1.5333e+00 4.6232e-01 
  19102 1.5736e+00 4.9661e-01 
  19103 1.6244e+00 4.7509e-01 
  19104 1.6057e+00 4.8819e-01 
  19105 1.4832e+00 5.1527e-01 
  19106 1.4732e+00 4.3478e-01 
  19107 1.5775e+00 4.9131e-01 
  19108 6.8298e-01 2.2787e-01 
  19109 4.8518e-01 1.9509e-01 
  19110 1.5590e+00 4.7516e-01 
  19111 1.5309e+00 4.6423e-01 
  19112 1.7181e+00 5.8088e-01 
  19113 1.6816e+00 5.6688e-01 
  19114 5.1578e-01 1.9716e-01 
  19115 5.1299e-01 2.0098e-01 
  19116 1.5602e+00 5.2491e-01 
  19117 1.5259e+00 4.7766e-01 
  19118 5.5817e-01 1.1924e-01 
  19119 1.6384e+00 5.1961e-01 
  19120 1.6704e+00 5.2014e-01 
  19121 1.6404e+00 4.4696e-01 
  19122 1.6075e+00 4.9466e-01 
  19123 5.6004e-01 1.9379e-01 
  19124 1.7008e+00 5.7206e-01 
  19125 4.7569e-01 1.9668e-01 
  19126 5.1629e-01 1.7894e-01 
  19127 3.8534e-01 1.9357e-01 
  19128 1.6402e+00 5.8876e-01 
  19129 1.5619e+00 4.7153e-01 
  19130 1.6299e+00 5.2833e-01 
  19131 1.6883e+00 5.0860e-01 
  19132 1.6432e+00 5.1325e-01 
  19133 1.6221e+00 5.1330e-01 
  19134 1.6615e+00 5.0814e-01 
  19135 1.6733e+00 5.3237e-01 
  19136 1.6508e+00 5.1939e-01 
  19137 1.6414e+00 5.1183e-01 
  19138 1.6758e+00 5.0684e-01 
  19139 1.5694e+00 4.3747e-01 
  19140 1.6682e+00 5.2252e-01 
  19141 1.6895e+00 5.2394e-01 
  19142 1.5709e+00 4.5468e-01 
  19143 1.6074e+00 5.0119e-01 
  19144 1.6678e+00 5.2090e-01 
  19145 1.6714e+00 4.5443e-01 
  19146 1.5940e+00 5.2399e-01 
  19147 1.6601e+00 5.2270e-01 
  19148 1.4304e+00 4.7077e-01 
  19149 1.5875e+00 4.3508e-01 
  19150 1.6533e+00 5.0241e-01 
  19151 1.6102e+00 4.4619e-01 
  19152 6.4046e-01 2.5378e-01 
  19153 6.2102e-01 2.6170e-01 
  19154 1.0398e+00 3.2929e-01 
  19155 1.5876e+00 4.6703e-01 
  19156 1.6042e+00 5.1933e-01 
  19157 1.6161e+00 4.7911e-01 
  19158 1.6502e+00 5.3223e-01 
  19159 8.9422e-01 3.3632e-01 
  19160 9.4622e-01 3.3536e-01 
  19161 1.6439e+00 5.0031e-01 
  19162 1.6214e+00 5.2220e-01 
  19163 1.7186e+00 5.2775e-01 
  19164 9.1914e-01 3.3095e-01 
  19165 1.6454e+00 4.7393e-01 
  19166 1.6432e+00 5.2502e-01 
  19167 5.7561e-01 1.2904e-01 
  19168 1.5290e+00 4.5722e-01 
  19169 1.6517e+00 5.2550e-01 
  19170 1.5092e+00 4.6588e-01 
  19171 5.0267e-01 1.7975e-01 
  19172 1.6508e+00 5.2796e-01 
  19173 1.6898e+00 5.3381e-01 
  19174 1.6802e+00 5.1728e-01 
  19175 6.3627e-01 1.7937e-01 
  19176 1.5966e+00 5.0811e-01 
  19177 1.6190e+00 5.3145e-01 
  19178 1.5849e+00 5.2299e-01 
  19179 1.6486e+00 5.0809e-01 
  19180 1.7282e+00 5.3259e-01 
  19181 1.6722e+00 5.1621e-01 
  19182 1.6927e+00 5.2485e-01 
  19183 7.2557e-01 2.1883e-01 
  19184 4.5649e-01 1.6165e-01 
  19185 1.5262e+00 4.8594e-01 
  19186 1.6809e+00 5.1975e-01 
  19187 1.4955e+00 5.0258e-01 
  19188 1.6715e+00 5.2401e-01 
  19189 1.6130e+00 4.8210e-01 
  19190 1.6396e+00 5.2245e-01 
  19191 1.5647e+00 4.6892e-01 
  19192 1.6369e+00 5.1774e-01 
  19193 6.2333e-01 2.5194e-01 
  19194 1.6498e+00 5.2782e-01 
  19195 1.7270e+00 5.9328e-01 
  19196 1.7406e+00 5.7576e-01 
  19197 1.4967e+00 4.7499e-01 
  19198 1.6603e+00 5.1605e-01 
  19199 6.4773e-01 2.5768e-01 
  19200 1.6170e+00 5.1953e-01 
  19201 1.5010e+00 5.0045e-01 
  19202 1.6210e+00 4.9930e-01 
  19203 1.6221e+00 5.2436e-01 
  19204 1.6268e+00 5.2387e-01 
  19205 1.6813e+00 5.2815e-01 
  19206 1.6581e+00 5.6324e-01 
  19207 1.6462e+00 5.1246e-01 
  19208 1.6823e+00 5.6514e-01 
  19209 1.5750e+00 4.7873e-01 
  19210 1.3783e+00 4.4070e-01 
  19211 5.7047e-01 1.8664e-01 
  19212 1.5143e+00 4.9296e-01 
  19213 1.4470e+00 4.8460e-01 
  19214 1.5322e+00 4.7256e-01 
  19215 1.6717e+00 5.3747e-01 
  19216 1.5766e+00 5.2236e-01 
  19217 1.6396e+00 5.1500e-01 
  19218 1.7013e+00 5.7637e-01 
  19219 1.6042e+00 5.0399e-01 
  19220 1.5549e+00 4.5873e-01 
  19221 1.5702e+00 5.0393e-01 
  19222 1.6350e+00 5.1249e-01 
  19223 1.6312e+00 5.2109e-01 
  19224 1.6534e+00 5.1620e-01 
  19225 9.0684e-01 3.3872e-01 
  19226 8.2017e-01 3.2545e-01 
  19227 9.0325e-01 3.8542e-01 
  19228 1.6742e+00 5.2148e-01 
  19229 1.6721e+00 5.8906e-01 
  19230 1.6877e+00 5.4485e-01 
  19231 1.6571e+00 5.2159e-01 
  19232 1.4096e+00 4.8924e-01 
  19233 1.5449e+00 4.9644e-01 
  19234 1.5610e+00 4.7677e-01 
  19235 1.5861e+00 4.7987e-01 
  19236 4.2241e-01 1.9049e-01 
  19237 1.5487e+00 4.6455e-01 
  19238 1.7029e+00 5.5558e-01 
  19239 1.5500e+00 4.8074e-01 
  19240 1.6495e+00 4.9387e-01 
  19241 1.6945e+00 5.2521e-01 
  19242 1.6212e+00 4.9758e-01 
  19243 1.7047e+00 5.1892e-01 
  19244 1.5890e+00 5.2724e-01 
  19245 1.5427e+00 4.7582e-01 
  19246 1.5986e+00 4.9850e-01 
  19247 1.5907e+00 5.1234e-01 
  19248 1.4943e+00 4.7787e-01 
  19249 1.6263e+00 4.8653e-01 
  19250 1.6522e+00 4.9601e-01 
  19251 1.5302e+00 4.5778e-01 
  19252 1.6063e+00 5.2175e-01 
  19253 1.6606e+00 5.0005e-01 
  19254 1.5770e+00 4.6738e-01 
  19255 1.6231e+00 5.1689e-01 
  19256 1.7457e+00 5.6772e-01 
  19257 1.6992e+00 5.5025e-01 
  19258 1.6696e+00 5.2795e-01 
  19259 1.6520e+00 5.2869e-01 
  19260 3.3454e-01 1.8708e-01 
  19261 1.6575e+00 5.3120e-01 
  19262 1.6168e+00 5.0051e-01 
  19263 1.6756e+00 5.1664e-01 
  19264 1.6327e+00 5.2293e-01 
  19265 1.6743e+00 5.0765e-01 
  19266 4.5540e-01 2.0174e-01 
  19267 1.6412e+00 5.3780e-01 
  19268 1.4410e+00 4.9306e-01 
  19269 1.5838e+00 5.0328e-01 
  19270 1.5601e+00 4.8570e-01 
  19271 1.5004e+00 4.5540e-01 
  19272 1.4926e+00 5.3009e-01 
  19273 1.6914e+00 5.2822e-01 
  19274 1.5559e+00 4.5225e-01 
  19275 1.5832e+00 4.5719e-01 
  19276 1.6809e+00 5.7123e-01 
  19277 1.6103e+00 5.1647e-01 
  19278 1.4188e+00 4.6162e-01 
  19279 1.6728e+00 5.6882e-01 
  19280 1.6483e+00 5.0885e-01 
  19281 1.7137e+00 5.2369e-01 
  19282 1.6191e+00 5.1221e-01 
  19283 1.6035e+00 4.8554e-01 
  19284 1.6207e+00 5.0424e-01 
  19285 5.0696e-01 2.0645e-01 
  19286 1.0846e+00 3.8037e-01 
  19287 4.2388e-01 1.8869e-01 
  19288 1.5003e+00 5.1900e-01 
  19289 1.1963e+00 4.3059e-01 
  19290 9.0877e-01 3.5389e-01 
  19291 1.6067e+00 5.3585e-01 
  19292 1.0105e+00 4.0458e-01 
  19293 1.2091e+00 4.0227e-01 
  19294 1.5736e+00 4.4138e-01 
  19295 1.5547e+00 4.7615e-01 
  19296 1.5598e+00 4.8069e-01 
  19297 1.4381e+00 5.0996e-01 
  19298 1.5326e+00 4.6844e-01 
  19299 1.6398e+00 5.3092e-01 
  19300 1.6313e+00 5.2251e-01 
  19301 1.5650e+00 4.6740e-01 
  19302 1.5391e+00 4.5861e-01 
  19303 1.6166e+00 4.6872e-01 
  19304 1.5561e+00 4.6456e-01 
  19305 7.6010e-01 3.2954e-01 
  19306 1.5914e+00 4.6187e-01 
  19307 1.6192e+00 5.0218e-01 
  19308 1.6036e+00 5.1366e-01 
  19309 1.4936e+00 4.7995e-01 
  19310 1.5684e+00 4.8116e-01 
  19311 1.4612e+00 4.8420e-01 
  19312 1.5644e+00 4.7346e-01 
  19313 1.4985e+00 5.0272e-01 
  19314 1.7371e+00 5.7954e-01 
  19315 1.5463e+00 4.4823e-01 
  19316 1.4641e+00 4.8638e-01 
  19317 1.4914e+00 4.6907e-01 
  19318 1.6549e+00 5.0568e-01 
  19319 1.6087e+00 4.8019e-01 
  19320 1.6552e+00 4.9682e-01 
  19321 1.5959e+00 4.7577e-01 
  19322 1.4287e+00 4.6380e-01 
  19323 1.5527e+00 4.5463e-01 
  19324 1.5988e+00 4.8838e-01 
  19325 1.7082e+00 5.4547e-01 
  19326 1.6041e+00 4.5657e-01 
  19327 1.6375e+00 5.1514e-01 
  19328 1.5514e+00 4.6701e-01 
  19329 1.6104e+00 5.2808e-01 
  19330 4.0862e-01 1.6148e-01 
  19331 6.6930e-01 2.3119e-01 
  19332 1.5108e+00 4.6846e-01 
  19333 1.6470e+00 5.1442e-01 
  19334 5.9931e-01 2.4711e-01 
  19335 1.6993e+00 5.0899e-01 
  19336 1.4322e+00 4.7085e-01 
  19337 1.4101e+00 4.5387e-01 
  19338 1.3975e+00 4.5605e-01 
  19339 1.4217e+00 4.9146e-01 
  19340 1.3432e+00 5.0101e-01 
  19341 1.7166e+00 5.9198e-01 
  19342 1.4965e+00 4.9730e-01 
  19343 1.6248e+00 5.1221e-01 
  19344 1.7212e+00 5.7675e-01 
  19345 1.5570e+00 5.0203e-01 
  19346 1.3689e+00 4.7803e-01 
  19347 1.5537e+00 4.7514e-01 
  19348 1.6084e+00 5.1985e-01 
  19349 1.6709e+00 5.2636e-01 
  19350 5.9646e-01 2.1242e-01 
  19351 5.8500e-01 2.3155e-01 
  19352 1.5812e+00 4.6880e-01 
  19353 1.6423e+00 4.9106e-01 
  19354 1.6507e+00 4.9487e-01 
  19355 1.5448e+00 4.7901e-01 
  19356 1.6317e+00 5.2769e-01 
  19357 1.6090e+00 4.9936e-01 
  19358 1.7019e+00 5.3361e-01 
  19359 4.4172e-01 1.4679e-01 
  19360 1.6610e+00 5.2770e-01 
  19361 1.6049e+00 4.9842e-01 
  19362 9.6590e-01 2.6238e-01 
  19363 1.5723e+00 4.6954e-01 
  19364 1.7101e+00 5.8780e-01 
  19365 1.5175e+00 4.9685e-01 
  19366 1.5827e+00 4.8399e-01 
  19367 1.6224e+00 5.2460e-01 
  19368 1.5833e+00 4.6696e-01 
  19369 1.5427e+00 4.7967e-01 
  19370 6.5212e-01 2.0456e-01 
  19371 1.4377e+00 5.6912e-01 
  19372 1.6470e+00 4.7256e-01 
  19373 1.4298e+00 5.4623e-01 
  19374 1.6227e+00 5.3079e-01 
  19375 1.5638e+00 4.8125e-01 
  19376 1.4309e+00 4.7540e-01 
  19377 1.6245e+00 4.6306e-01 
  19378 1.6530e+00 4.8996e-01 
  19379 1.5946e+00 4.7496e-01 
  19380 1.7330e+00 5.7735e-01 
  19381 1.7093e+00 5.8379e-01 
  19382 1.6495e+00 4.8713e-01 
  19383 1.6798e+00 5.3529e-01 
  19384 1.3997e+00 5.6127e-01 
  19385 1.6409e+00 4.9516e-01 
  19386 1.4470e+00 4.3637e-01 
  19387 1.5720e+00 4.6644e-01 
  19388 1.5982e+00 5.2252e-01 
  19389 1.6396e+00 4.7308e-01 
  19390 1.6434e+00 5.0499e-01 
  19391 1.6986e+00 5.2787e-01 
  19392 1.5819e+00 5.1533e-01 
  19393 1.7461e+00 5.0499e-01 
  19394 1.6062e+00 5.2923e-01 
  19395 1.5622e+00 4.7163e-01 
  19396 1.6454e+00 5.3816e-01 
  19397 1.5890e+00 4.8854e-01 
  19398 1.6712e+00 5.0408e-01 
  19399 1.6568e+00 5.2605e-01 
  19400 1.7104e+00 5.2041e-01 
  19401 8.9266e-01 3.1373e-01 
  19402 1.7133e+00 5.1693e-01 
  19403 8.6752e-01 3.0641e-01 
  19404 1.6633e+00 5.0382e-01 
  19405 1.5624e+00 4.6892e-01 
  19406 8.4135e-01 2.9255e-01 
  19407 1.5752e+00 5.0755e-01 
  19408 1.5824e+00 4.9556e-01 
  19409 1.4140e+00 4.6626e-01 
  19410 1.6334e+00 5.2038e-01 
  19411 1.6801e+00 5.1457e-01 
  19412 1.5887e+00 4.8048e-01 
  19413 1.5538e+00 4.6928e-01 
  19414 1.6612e+00 5.1449e-01 
  19415 1.6525e+00 5.1060e-01 
  19416 1.4359e+00 5.6227e-01 
  19417 1.4042e+00 5.3825e-01 
  19418 1.6773e+00 5.2764e-01 
  19419 1.5253e+00 4.9797e-01 
  19420 1.6570e+00 5.0914e-01 
  19421 1.6693e+00 5.3149e-01 
  19422 1.6269e+00 5.3694e-01 
  19423 1.5508e+00 4.7763e-01 
  19424 1.6646e+00 5.2998e-01 
  19425 1.6566e+00 5.1044e-01 
  19426 9.3472e-01 3.7278e-01 
  19427 9.4460e-01 3.5554e-01 
  19428 1.4478e+00 5.6981e-01 
  19429 1.4180e+00 5.4983e-01 
  19430 1.1750e+00 4.8401e-01 
  19431 1.2509e+00 4.8736e-01 
  19432 1.1990e+00 4.6677e-01 
  19433 1.2372e+00 4.8266e-01 
  19434 1.2175e+00 4.7306e-01 
  19435 1.6577e+00 5.2609e-01 
  19436 9.3377e-01 3.3740e-01 
  19437 1.6253e+00 5.1741e-01 
  19438 1.6406e+00 5.1612e-01 
  19439 1.4182e+00 5.2998e-01 
  19440 1.6252e+00 5.3269e-01 
  19441 1.5944e+00 5.2785e-01 
  19442 1.6806e+00 5.1415e-01 
  19443 1.0351e+00 2.9570e-01 
  19444 1.5745e+00 5.1871e-01 
  19445 1.3920e+00 5.3394e-01 
  19446 1.4292e+00 5.5789e-01 
  19447 1.6140e+00 5.1464e-01 
  19448 1.4201e+00 5.5034e-01 
  19449 1.6538e+00 5.1243e-01 
  19450 1.6009e+00 5.3296e-01 
  19451 1.6175e+00 5.1896e-01 
  19452 4.8487e-01 1.9773e-01 
  19453 9.2091e-01 2.8636e-01 
  19454 1.6277e+00 5.2116e-01 
  19455 1.6397e+00 5.0245e-01 
  19456 4.3221e-01 2.1161e-01 
  19457 1.5477e+00 5.3273e-01 
  19458 5.4897e-01 2.0714e-01 
  19459 8.7825e-01 2.5807e-01 
  19460 8.4861e-01 3.3652e-01 
  19461 1.6687e+00 5.2647e-01 
